"Date","Close","Open","High","Low","Vol","Percentage Change"
"22/09/2005","280.40","277.78","280.40","277.78","2.78K","1.37%"
"21/09/2005","276.61","288.46","288.46","276.61","1.74K","-3.28%"
"20/09/2005","285.99","284.55","285.99","284.55","2.41K","4.07%"
"19/09/2005","274.81","270.07","274.81","270.07","1.88K","2.51%"
"16/09/2005","268.08","268.19","268.19","268.08","0.88K","0.98%"
"15/09/2005","265.49","265.03","265.49","265.03","1.75K","0.55%"
"14/09/2005","264.03","264.51","264.51","264.03","3.06K","-0.02%"
"13/09/2005","264.09","263.41","264.09","263.41","1.09K","0.73%"
"12/09/2005","262.18","262.90","262.90","262.18","3.01K","0.85%"
"09/09/2005","259.96","260.45","260.45","259.96","1.74K","-0.25%"
"08/09/2005","260.61","262.27","262.27","260.61","1.37K","0.40%"
"07/09/2005","259.57","258.73","259.57","258.73","4.25K","0.77%"
"06/09/2005","257.58","255.68","257.58","255.68","0.50K","0.79%"
"05/09/2005","255.55","254.56","255.55","254.56","6.66K","0.24%"
"01/09/2005","254.95","255.02","255.02","254.95","0.37K","0.18%"
"31/08/2005","254.50","256.23","256.23","254.50","1.52K","-0.56%"
"30/08/2005","255.94","255.92","255.94","255.92","0.89K","0.88%"
"29/08/2005","253.70","251.05","253.70","251.05","1.06K","1.59%"
"26/08/2005","249.74","249.38","249.74","249.38","2.77K","0.27%"
"25/08/2005","249.07","248.64","249.07","248.64","0.79K","0.27%"
"24/08/2005","248.41","247.98","248.41","247.98","1.58K","0.09%"
"23/08/2005","248.19","247.89","248.19","247.89","1.20K","0.11%"
"22/08/2005","247.91","247.82","247.91","247.82","1.87K","0.03%"
"19/08/2005","247.84","247.47","247.84","247.47","0.43K","0.20%"
"18/08/2005","247.35","247.30","247.35","247.30","1.74K","0.01%"
"17/08/2005","247.33","247.46","247.46","247.33","1.72K","-0.08%"
"16/08/2005","247.53","247.90","247.90","247.53","1.42K","-0.29%"
"15/08/2005","248.24","249.09","249.09","248.24","0.96K","-0.40%"
"12/08/2005","249.23","248.89","249.23","248.89","0.30K","0.10%"
"11/08/2005","248.99","249.21","249.21","248.99","1.55K","-0.02%"
"10/08/2005","249.04","249.00","249.04","249.00","0.74K","-0.11%"
"09/08/2005","249.31","249.58","249.58","249.31","0.91K","0.18%"
"08/08/2005","248.87","250.27","250.27","248.87","0.97K","-0.82%"
"05/08/2005","250.93","250.93","250.93","250.93","1.12K","-1.02%"
"04/08/2005","253.51","253.51","253.51","253.51","0.76K","2.24%"
"03/08/2005","247.96","247.96","247.96","247.96","0.42K","0.58%"
"02/08/2005","246.53","246.53","246.53","246.53","1.03K","0.43%"
"01/08/2005","245.48","245.48","245.48","245.48","2.69K","-0.02%"
"29/07/2005","245.53","245.53","245.53","245.53","0.80K","0.76%"
"28/07/2005","243.67","243.67","243.67","243.67","0.71K","-0.23%"
"27/07/2005","244.24","244.24","244.24","244.24","2.11K","-0.70%"
"26/07/2005","245.95","245.95","245.95","245.95","0.58K","-0.15%"
"25/07/2005","246.31","246.31","246.31","246.31","1.83K","0.22%"
"22/07/2005","245.77","245.77","245.77","245.77","0.55K","-0.31%"
"21/07/2005","246.54","247.59","247.59","246.54","2.14K","-0.59%"
"20/07/2005","248.00","248.15","248.15","248.00","2.56K","-0.13%"
"19/07/2005","248.32","248.38","248.38","248.32","1.58K","-0.19%"
"18/07/2005","248.79","249.10","249.10","248.79","1.34K","-0.06%"
"15/07/2005","248.94","248.79","248.94","248.79","1.44K","0.11%"
"14/07/2005","248.67","249.76","249.76","248.67","2.20K","-0.46%"
"13/07/2005","249.81","249.43","249.81","249.43","2.17K","0.13%"
"12/07/2005","249.49","249.51","249.51","249.49","0.78K","-0.02%"
"11/07/2005","249.53","248.70","249.53","248.70","1.85K","0.49%"
"08/07/2005","248.32","247.31","248.32","247.31","0.78K","0.62%"
"07/07/2005","246.78","247.40","247.40","246.78","0.89K","-0.13%"
"06/07/2005","247.10","247.52","247.52","247.10","0.37K","-0.32%"
"05/07/2005","247.89","247.81","247.89","247.81","0.26K","0.05%"
"04/07/2005","247.77","246.92","247.77","246.92","0.86K","0.51%"
"01/07/2005","246.51","246.83","246.83","246.51","0.85K","-0.12%"
"30/06/2005","246.81","247.45","247.45","246.81","0.58K","0.15%"
"29/06/2005","246.44","244.83","246.44","244.83","1.16K","0.58%"
"28/06/2005","245.02","245.31","245.31","245.02","1.02K","-0.39%"
"27/06/2005","245.99","245.94","245.99","245.94","1.83K","-0.32%"
"24/06/2005","246.78","247.71","247.71","246.78","0.27K","-0.09%"
"23/06/2005","247.00","247.30","247.30","247.00","0.65K","0.10%"
"22/06/2005","246.76","247.42","247.42","246.76","0.47K","0.08%"
"21/06/2005","246.56","246.92","246.92","246.56","3.14K","0.06%"
"20/06/2005","246.42","247.31","247.31","246.42","0.29K","-0.06%"
"17/06/2005","246.56","246.45","246.56","246.45","0.93K","0.11%"
"16/06/2005","246.29","246.18","246.29","246.18","0.83K","0.09%"
"15/06/2005","246.07","246.05","246.07","246.05","2.35K","0.14%"
"14/06/2005","245.73","245.46","245.73","245.46","0.46K","-0.04%"
"13/06/2005","245.83","246.57","246.57","245.83","1.34K","-0.31%"
"10/06/2005","246.59","246.46","246.59","246.46","0.82K","-0.19%"
"09/06/2005","247.06","247.20","247.20","247.06","0.92K","-0.06%"
"08/06/2005","247.21","247.12","247.21","247.12","1.25K","0.22%"
"07/06/2005","246.67","247.10","247.10","246.67","0.62K","0.37%"
"06/06/2005","245.76","245.67","245.76","245.67","1.10K","0.15%"
"03/06/2005","245.38","245.26","245.38","245.26","0.18K","0.20%"
"02/06/2005","244.88","245.18","245.18","244.88","3.36K","0.06%"
"01/06/2005","244.73","244.10","244.73","244.10","1.73K","0.20%"
"31/05/2005","244.24","243.74","244.24","243.74","0.67K","-0.13%"
"30/05/2005","244.56","243.27","244.56","243.27","1.98K","0.18%"
"27/05/2005","244.13","243.20","244.13","243.20","0.54K","0.37%"
"26/05/2005","243.24","243.14","243.24","243.14","1.57K","0.02%"
"25/05/2005","243.19","242.85","243.19","242.85","2.25K","-0.22%"
"24/05/2005","243.72","243.72","243.72","243.72","1.49K","0.14%"
"23/05/2005","243.39","243.55","243.55","243.39","1.47K","-0.12%"
"20/05/2005","243.69","242.69","243.69","242.69","0.45K","0.50%"
"19/05/2005","242.48","241.79","242.48","241.79","0.25K","0.45%"
"18/05/2005","241.39","241.67","241.67","241.39","1.16K","-0.06%"
"17/05/2005","241.53","242.02","242.02","241.53","0.86K","-0.38%"
"16/05/2005","242.45","243.58","243.58","242.45","0.86K","-0.37%"
"13/05/2005","243.36","243.05","243.36","243.05","0.65K","0.23%"
"12/05/2005","242.81","242.69","242.81","242.69","0.23K","-0.12%"
"11/05/2005","243.10","243.50","243.50","243.10","0.56K","-0.43%"
"10/05/2005","244.14","244.43","244.43","244.14","0.23K","-0.14%"
"09/05/2005","244.48","245.23","245.23","244.48","0.34K","-0.31%"
"06/05/2005","245.24","245.17","245.24","245.17","0.19K","0.22%"
"05/05/2005","244.71","244.04","244.71","244.04","0.92K","0.28%"
"04/05/2005","244.03","245.56","245.56","244.03","1.05K","-0.90%"
"29/04/2005","246.25","246.03","246.25","246.03","0.21K","0.24%"
"28/04/2005","245.67","244.95","245.67","244.95","1.15K","-0.31%"
"27/04/2005","246.43","247.18","247.18","246.43","0.75K","-0.09%"
"26/04/2005","246.65","247.20","247.20","246.65","1.34K","0.39%"
"25/04/2005","245.69","246.37","246.37","245.69","2.13K","0.02%"
"22/04/2005","245.63","246.06","246.06","245.63","0.30K","0.02%"
"21/04/2005","245.58","245.82","245.82","245.58","0.75K","-0.48%"
"20/04/2005","246.77","247.45","247.45","246.77","4.73K","0.78%"
"19/04/2005","244.87","245.37","245.37","244.87","0.52K","-0.23%"
"18/04/2005","245.44","246.75","246.75","245.44","2.65K","-0.56%"
"15/04/2005","246.83","246.40","246.83","246.40","0.89K","0.36%"
"14/04/2005","245.95","246.02","246.02","245.95","1.33K","-0.12%"
"13/04/2005","246.25","245.82","246.25","245.82","1.13K","-0.74%"
"12/04/2005","248.08","248.79","248.79","248.08","1.43K","0.79%"
"11/04/2005","246.13","245.81","246.13","245.81","0.85K","0.10%"
"08/04/2005","245.88","246.42","246.42","245.88","1.63K","0.27%"
"07/04/2005","245.21","244.93","245.21","244.93","0.84K","0.09%"
"06/04/2005","244.98","247.42","247.42","244.98","0.55K","-0.24%"
"05/04/2005","245.56","246.08","246.08","245.56","0.73K","-0.05%"
"04/04/2005","245.68","247.00","247.00","245.68","1.32K","0.05%"
"01/04/2005","245.55","247.05","247.05","245.55","0.77K","-0.39%"
"31/03/2005","246.51","245.09","246.51","245.09","0.59K","0.55%"
"30/03/2005","245.17","245.20","245.20","245.17","1.44K","0.39%"
"29/03/2005","244.22","243.96","244.22","243.96","0.46K","-0.25%"
"28/03/2005","244.84","246.54","246.54","244.84","0.82K","-1.45%"
"25/03/2005","248.43","252.64","252.64","248.43","0.73K","-0.88%"
"24/03/2005","250.64","247.23","250.64","247.23","1.80K","2.62%"
"23/03/2005","244.24","242.84","244.24","242.84","0.72K","1.12%"
"22/03/2005","241.54","241.97","241.97","241.54","2.42K","-0.13%"
"21/03/2005","241.86","238.11","241.86","238.11","0.53K","1.46%"
"18/03/2005","238.39","238.00","238.39","238.00","0.31K","0.22%"
"17/03/2005","237.87","238.18","238.18","237.87","1.67K","-0.25%"
"16/03/2005","238.47","238.12","238.47","238.12","1.57K","0.21%"
"15/03/2005","237.96","237.52","237.96","237.52","0.53K","0.55%"
"14/03/2005","236.67","237.16","237.16","236.67","0.33K","-0.14%"
"11/03/2005","237.01","237.12","237.12","237.01","0.36K","0.08%"
"10/03/2005","236.81","236.89","236.89","236.81","1.99K","-0.16%"
"09/03/2005","237.19","236.86","237.19","236.86","0.98K","-0.15%"
"08/03/2005","237.55","238.13","238.13","237.55","1.01K","-0.24%"
"07/03/2005","238.11","237.92","238.11","237.92","0.62K","0.14%"
"04/03/2005","237.78","237.92","237.92","237.78","2.41K","0.07%"
"03/03/2005","237.62","236.77","237.62","236.77","2.25K","0.51%"
"02/03/2005","236.41","236.74","236.74","236.41","3.18K","0.25%"
"01/03/2005","235.81","235.96","235.96","235.81","0.17K","0.30%"
"28/02/2005","235.10","235.21","235.21","235.10","0.21K","-0.02%"
"25/02/2005","235.14","234.88","235.14","234.88","0.66K","0.32%"
"24/02/2005","234.38","234.09","234.38","234.09","0.13K","0.10%"
"23/02/2005","234.15","233.18","234.15","233.18","1.19K","0.48%"
"22/02/2005","233.03","233.92","233.92","233.03","1.70K","-0.04%"
"21/02/2005","233.13","233.72","233.72","233.13","0.69K","-0.21%"
"18/02/2005","233.62","234.41","234.41","233.62","0.14K","-0.17%"
"17/02/2005","234.02","234.64","234.64","234.02","0.53K","-0.20%"
"16/02/2005","234.49","234.28","234.49","234.28","1.73K","-0.37%"
"15/02/2005","235.36","235.33","235.36","235.33","0.10K","0.03%"
"14/02/2005","235.28","235.78","235.78","235.28","0.09K","-0.31%"
"04/02/2005","236.02","233.68","236.02","233.68","0.12K","1.14%"
"03/02/2005","233.36","233.31","233.36","233.31","1.11K","0.22%"
"02/02/2005","232.85","232.91","232.91","232.85","0.69K","0.19%"
"01/02/2005","232.41","232.93","232.93","232.41","0.15K","-0.39%"
"31/01/2005","233.32","233.21","233.32","233.21","0.17K","-0.37%"
"28/01/2005","234.18","234.04","234.18","234.04","1.04K","0.18%"
"27/01/2005","233.76","234.28","234.28","233.76","1.07K","-0.49%"
"26/01/2005","234.91","234.72","234.91","234.72","0.15K","0.14%"
"25/01/2005","234.58","234.47","234.58","234.47","1.61K","-0.05%"
"24/01/2005","234.70","235.98","235.98","234.70","1.23K","-0.58%"
"21/01/2005","236.07","235.75","236.07","235.75","0.52K","0.63%"
"20/01/2005","234.59","234.75","234.75","234.59","0.21K","-0.01%"
"19/01/2005","234.61","234.15","234.61","234.15","0.22K","-0.31%"
"18/01/2005","235.33","236.32","236.32","235.33","1.40K","-0.31%"
"17/01/2005","236.07","236.05","236.07","236.05","2.84K","0.09%"
"14/01/2005","235.85","234.60","235.85","234.60","1.12K","0.59%"
"13/01/2005","234.47","235.34","235.34","234.47","0.22K","-0.15%"
"12/01/2005","234.83","234.65","234.83","234.65","0.16K","0.05%"
"11/01/2005","234.72","235.01","235.01","234.72","0.30K","0.32%"
"10/01/2005","233.97","234.57","234.57","233.97","0.31K","-0.60%"
"07/01/2005","235.38","235.17","235.38","235.17","0.37K","-0.06%"
"06/01/2005","235.53","236.06","236.06","235.53","0.41K","-0.50%"
"05/01/2005","236.72","236.93","236.93","236.72","2.11K","-0.21%"
"04/01/2005","237.23","238.39","238.39","237.23","1.47K","-0.86%"
"31/12/2004","239.29","237.59","239.29","237.59","0.38K","0.75%"
"30/12/2004","237.51","237.03","237.51","237.03","0.93K","-0.02%"
"29/12/2004","237.56","237.65","237.65","237.56","0.33K","-0.81%"
"28/12/2004","239.49","240.50","240.50","239.49","4.13K","-0.17%"
"27/12/2004","239.89","240.49","240.49","239.89","0.51K","-0.15%"
"24/12/2004","240.24","239.28","240.24","239.28","2.59K","1.41%"
"23/12/2004","236.90","237.15","237.15","236.90","2.10K","0.62%"
"22/12/2004","235.45","234.41","235.45","234.41","0.43K","0.80%"
"21/12/2004","233.59","234.01","234.01","233.59","1.19K","-0.31%"
"20/12/2004","234.32","234.12","234.32","234.12","1.79K","0.17%"
"17/12/2004","233.93","233.56","233.93","233.56","0.44K","0.58%"
"16/12/2004","232.57","232.18","232.57","232.18","0.74K","0.22%"
"15/12/2004","232.06","231.53","232.06","231.53","0.50K","0.58%"
"14/12/2004","230.72","230.71","230.72","230.71","0.91K","0.00%"
"13/12/2004","230.71","231.02","231.02","230.71","3.00K","0.27%"
"10/12/2004","230.10","229.63","230.11","230.10","0.81K","0.22%"
"09/12/2004","229.59","230.11","230.11","229.59","2.00K","-0.03%"
"08/12/2004","229.66","229.55","229.66","229.55","0.51K","-0.07%"
"07/12/2004","229.81","229.59","229.81","229.59","1.65K","0.38%"
"06/12/2004","228.93","229.59","229.59","228.93","1.26K","-0.05%"
"03/12/2004","229.04","228.15","229.04","228.15","0.47K","0.59%"
"02/12/2004","227.69","230.67","230.67","227.69","0.16K","-1.89%"
"01/12/2004","232.08","233.51","233.51","232.08","0.50K","1.10%"
"30/11/2004","229.56","228.41","229.56","228.41","2.27K","2.27%"
"29/11/2004","224.47","222.12","224.47","222.12","1.74K","1.25%"
"26/11/2004","221.69","221.06","221.69","221.06","0.98K","0.16%"
"25/11/2004","221.33","221.32","221.33","221.32","0.70K","-0.25%"
"24/11/2004","221.89","222.24","222.24","221.89","0.22K","-0.33%"
"23/11/2004","222.62","223.63","223.63","222.62","0.32K","-0.55%"
"22/11/2004","223.85","224.82","224.82","223.85","1.09K","-0.39%"
"19/11/2004","224.72","224.14","224.72","224.14","0.37K","-0.41%"
"18/11/2004","225.65","225.48","225.65","225.48","0.38K","-0.05%"
"17/11/2004","225.76","226.18","226.18","225.76","0.60K","-0.14%"
"16/11/2004","226.07","226.72","226.72","226.07","4.48K","-0.26%"
"15/11/2004","226.65","226.89","226.89","226.65","2.01K","-0.15%"
"12/11/2004","226.99","227.01","227.01","226.99","1.04K","-0.51%"
"11/11/2004","228.16","228.85","228.85","228.16","0.33K","-0.26%"
"10/11/2004","228.75","228.46","228.75","228.46","0.80K","-0.09%"
"09/11/2004","228.96","229.47","229.47","228.96","2.70K","-0.50%"
"08/11/2004","230.11","229.92","230.11","229.92","0.50K","-0.19%"
"05/11/2004","230.55","230.84","230.84","230.55","2.54K","-0.22%"
"04/11/2004","231.06","231.30","231.30","231.06","0.36K","-0.27%"
"03/11/2004","231.68","232.40","232.40","231.68","0.33K","-0.43%"
"02/11/2004","232.67","232.45","232.67","232.45","2.19K","0.16%"
"01/11/2004","232.30","232.57","232.57","232.30","0.49K","-0.12%"
"29/10/2004","232.59","231.80","232.59","231.80","1.79K","-0.16%"
"28/10/2004","232.97","234.57","234.57","232.97","0.99K","-0.56%"
"27/10/2004","234.28","233.79","234.28","233.79","0.21K","0.31%"
"26/10/2004","233.56","234.12","234.12","233.56","1.49K","0.00%"
"25/10/2004","233.55","233.20","233.55","233.20","2.12K","0.30%"
"22/10/2004","232.85","233.76","233.76","232.85","0.11K","-0.62%"
"21/10/2004","234.30","234.76","234.76","234.30","0.86K","-0.71%"
"20/10/2004","235.97","236.05","236.05","235.97","0.58K","0.12%"
"19/10/2004","235.69","234.87","235.69","234.87","1.84K","0.89%"
"18/10/2004","233.60","233.76","233.76","233.60","0.24K","0.62%"
"15/10/2004","232.16","231.61","232.16","231.61","0.32K","0.15%"
"14/10/2004","231.81","231.37","231.81","231.37","0.39K","0.14%"
"13/10/2004","231.48","231.00","231.48","231.00","0.23K","0.26%"
"12/10/2004","230.89","230.28","230.89","230.28","0.26K","0.06%"
"11/10/2004","230.75","231.12","231.12","230.75","1.03K","-0.77%"
"08/10/2004","232.54","232.44","232.54","232.44","0.40K","-0.35%"
"07/10/2004","233.35","233.14","233.35","233.14","0.35K","0.03%"
"06/10/2004","233.27","233.07","233.27","233.07","0.56K","0.11%"
"05/10/2004","233.01","232.45","233.01","232.45","2.74K","0.18%"
"04/10/2004","232.60","232.52","232.60","232.52","1.34K","0.01%"
"01/10/2004","232.57","233.22","233.22","232.57","0.11K","-0.27%"
"30/09/2004","233.19","233.32","233.32","233.19","0.74K","0.22%"
"29/09/2004","232.67","232.40","232.67","232.40","0.21K","0.33%"
"28/09/2004","231.91","231.61","231.91","231.61","0.21K","0.45%"
"27/09/2004","230.86","231.06","231.06","230.86","1.01K","0.12%"
"24/09/2004","230.58","229.89","230.58","229.89","3.27K","0.17%"
"23/09/2004","230.18","230.45","230.45","230.18","1.13K","-0.07%"
"22/09/2004","230.33","230.37","230.37","230.33","0.58K","-0.34%"
"21/09/2004","231.12","230.76","231.12","230.76","1.03K","0.12%"
"20/09/2004","230.85","231.02","231.02","230.85","0.15K","-0.17%"
"17/09/2004","231.25","231.00","231.25","231.00","0.57K","-0.30%"
"16/09/2004","231.94","231.95","231.95","231.94","0.66K","-0.01%"
"15/09/2004","231.97","232.03","232.03","231.97","1.06K","0.16%"
"14/09/2004","231.60","231.45","231.60","231.45","2.19K","0.08%"
"13/09/2004","231.42","231.68","231.68","231.42","1.04K","0.13%"
"10/09/2004","231.13","230.55","231.13","230.55","2.04K","0.40%"
"09/09/2004","230.20","230.36","230.36","230.20","0.98K","0.10%"
"08/09/2004","229.98","229.89","229.98","229.89","0.57K","-0.36%"
"07/09/2004","230.82","231.03","231.03","230.82","0.51K","-0.08%"
"06/09/2004","231.01","231.32","231.32","231.01","3.66K","-0.22%"
"01/09/2004","231.51","231.89","231.89","231.51","0.62K","-0.37%"
"31/08/2004","232.38","232.28","232.38","232.28","0.45K","-0.04%"
"30/08/2004","232.48","233.46","233.46","232.48","2.57K","-0.61%"
"27/08/2004","233.91","233.67","233.91","233.67","1.74K","0.52%"
"26/08/2004","232.71","231.17","232.71","231.17","2.26K","0.42%"
"25/08/2004","231.74","232.02","232.02","231.74","0.37K","-0.05%"
"24/08/2004","231.85","238.46","238.46","231.85","3.29K","-2.30%"
"23/08/2004","237.30","232.86","237.30","232.86","0.89K","3.55%"
"20/08/2004","229.16","228.20","229.16","228.20","0.95K","0.98%"
"19/08/2004","226.93","224.35","226.93","224.35","0.17K","1.48%"
"18/08/2004","223.61","222.62","223.61","222.62","1.46K","0.64%"
"17/08/2004","222.19","220.23","222.19","220.23","0.13K","0.54%"
"16/08/2004","221.00","221.13","221.13","221.00","0.41K","-0.99%"
"13/08/2004","223.20","222.70","223.20","222.70","1.99K","-0.57%"
"12/08/2004","224.48","227.08","227.08","224.48","0.93K","-1.21%"
"11/08/2004","227.22","228.17","228.17","227.22","0.64K","2.14%"
"10/08/2004","222.46","209.41","222.46","209.41","0.36K","4.08%"
"09/08/2004","213.74","215.59","215.59","213.74","0.50K","-4.64%"
"06/08/2004","224.14","226.55","226.55","224.14","0.37K","-1.97%"
"05/08/2004","228.64","228.84","228.84","228.64","0.22K","-1.24%"
"04/08/2004","231.51","232.39","232.39","231.51","0.42K","-1.09%"
"03/08/2004","234.05","236.05","236.05","234.05","1.20K","-1.31%"
"02/08/2004","237.16","238.41","238.41","237.16","0.13K","-0.54%"
"30/07/2004","238.44","235.36","238.44","235.36","0.29K","1.33%"
"29/07/2004","235.30","238.32","238.32","235.30","0.26K","-2.08%"
"28/07/2004","240.31","240.17","240.31","240.17","0.67K","-0.26%"
"27/07/2004","240.94","241.78","241.78","240.94","0.20K","-0.37%"
"26/07/2004","241.84","242.87","242.87","241.84","1.35K","-0.70%"
"23/07/2004","243.55","244.04","244.04","243.55","1.12K","-0.24%"
"22/07/2004","244.13","244.18","244.18","244.13","0.10K","0.05%"
"21/07/2004","244.02","243.72","244.02","243.72","0.13K","-0.09%"
"20/07/2004","244.24","242.26","244.24","242.26","0.65K","0.48%"
"19/07/2004","243.08","244.17","244.17","243.08","0.21K","-1.01%"
"16/07/2004","245.57","242.72","245.57","242.72","0.18K","1.37%"
"15/07/2004","242.24","242.32","242.32","242.24","1.29K","-0.51%"
"14/07/2004","243.48","244.61","244.61","243.48","0.81K","-0.47%"
"13/07/2004","244.63","246.11","246.11","244.63","1.17K","-0.36%"
"12/07/2004","245.51","245.80","245.80","245.51","0.23K","-0.33%"
"09/07/2004","246.32","246.84","246.84","246.32","0.14K","-0.06%"
"08/07/2004","246.47","246.55","246.55","246.47","0.43K","-0.21%"
"07/07/2004","247.00","247.37","247.37","247.00","0.58K","-0.11%"
"06/07/2004","247.27","247.49","247.49","247.27","0.63K","-0.14%"
"05/07/2004","247.61","247.93","247.93","247.61","0.88K","-0.21%"
"02/07/2004","248.13","248.67","248.67","248.13","0.37K","-0.17%"
"01/07/2004","248.55","249.42","249.42","248.55","0.18K","-0.46%"
"30/06/2004","249.70","248.45","249.70","248.45","0.60K","0.67%"
"29/06/2004","248.04","248.62","248.62","248.04","0.15K","-0.54%"
"28/06/2004","249.38","249.37","249.38","249.37","0.88K","-0.18%"
"25/06/2004","249.82","249.69","249.82","249.69","0.46K","-0.07%"
"24/06/2004","250.00","249.63","250.00","249.63","0.19K","0.24%"
"23/06/2004","249.40","248.90","249.40","248.90","0.73K","0.06%"
"22/06/2004","249.26","248.90","249.26","248.90","1.04K","-0.28%"
"21/06/2004","249.95","249.32","249.95","249.32","0.93K","0.26%"
"18/06/2004","249.29","249.56","249.56","249.29","1.16K","0.00%"
"17/06/2004","249.28","251.47","251.47","249.28","1.06K","-1.08%"
"16/06/2004","251.99","252.37","252.37","251.99","0.37K","-0.61%"
"15/06/2004","253.54","256.11","256.11","253.54","1.25K","-0.28%"
"14/06/2004","254.26","251.90","254.26","251.90","1.37K","2.34%"
"11/06/2004","248.44","248.27","248.44","248.27","1.60K","0.42%"
"10/06/2004","247.41","246.97","247.41","246.97","0.13K","0.31%"
"09/06/2004","246.64","245.51","246.64","245.51","0.83K","0.65%"
"08/06/2004","245.04","244.76","245.04","244.76","1.45K","-0.94%"
"07/06/2004","247.37","248.95","248.95","247.37","0.64K","-0.65%"
"04/06/2004","248.99","250.73","250.73","248.99","2.65K","-0.80%"
"03/06/2004","250.99","252.69","252.69","250.99","0.64K","-0.45%"
"02/06/2004","252.12","252.03","252.12","252.03","0.70K","-0.15%"
"01/06/2004","252.51","252.64","252.64","252.51","0.16K","0.21%"
"31/05/2004","251.99","252.23","252.23","251.99","1.84K","0.21%"
"28/05/2004","251.46","251.39","251.46","251.39","1.24K","0.12%"
"27/05/2004","251.16","252.93","252.93","251.16","3.55K","-1.11%"
"26/05/2004","253.98","254.94","254.94","253.98","0.18K","-1.68%"
"25/05/2004","258.31","261.32","261.32","258.31","1.83K","-1.40%"
"24/05/2004","261.97","262.33","262.33","261.97","2.49K","0.32%"
"21/05/2004","261.13","261.54","261.54","261.13","0.65K","-0.17%"
"20/05/2004","261.58","261.58","261.58","261.58","1.66K","0.11%"
"19/05/2004","261.30","260.79","261.30","260.79","0.78K","0.20%"
"18/05/2004","260.79","262.21","262.21","260.79","0.09K","0.22%"
"17/05/2004","260.23","260.87","260.87","260.23","0.48K","-0.48%"
"14/05/2004","261.49","262.82","262.82","261.49","1.18K","-0.81%"
"13/05/2004","263.63","264.94","264.94","263.63","0.67K","0.37%"
"12/05/2004","262.65","257.69","262.65","257.69","0.62K","2.23%"
"11/05/2004","256.91","256.16","256.91","256.16","0.54K","-0.50%"
"10/05/2004","258.21","260.28","260.28","258.21","0.43K","-1.19%"
"07/05/2004","261.32","261.03","261.32","261.03","1.17K","-0.14%"
"06/05/2004","261.68","263.13","263.13","261.68","0.33K","-0.93%"
"05/05/2004","264.13","265.52","265.52","264.13","0.19K","-0.55%"
"04/05/2004","265.60","265.03","265.60","265.03","0.60K","0.44%"
"29/04/2004","264.43","263.70","264.43","263.70","3.61K","0.85%"
"28/04/2004","262.21","261.80","262.21","261.80","0.18K","0.41%"
"27/04/2004","261.13","261.39","261.39","261.13","0.23K","0.23%"
"26/04/2004","260.53","259.75","260.53","259.75","2.33K","0.30%"
"23/04/2004","259.76","258.85","259.76","258.85","1.49K","0.53%"
"22/04/2004","258.39","258.89","258.89","258.39","0.29K","0.78%"
"21/04/2004","256.40","257.85","257.85","256.40","0.29K","0.62%"
"20/04/2004","254.82","252.78","254.82","252.78","1.27K","-0.22%"
"19/04/2004","255.38","258.62","258.62","255.38","0.86K","-1.56%"
"16/04/2004","259.43","259.67","259.67","259.43","1.31K","1.32%"
"15/04/2004","256.05","253.47","256.05","253.47","0.35K","1.91%"
"14/04/2004","251.24","250.45","251.24","250.45","0.40K","0.29%"
"13/04/2004","250.52","251.84","251.84","250.52","2.50K","-1.53%"
"12/04/2004","254.41","258.52","258.52","254.41","0.52K","-2.02%"
"09/04/2004","259.65","263.40","263.40","259.65","0.40K","-1.07%"
"08/04/2004","262.47","267.26","267.26","262.47","1.16K","-2.60%"
"07/04/2004","269.47","272.03","272.03","269.47","0.56K","-0.67%"
"06/04/2004","271.30","271.43","271.43","271.30","1.13K","0.23%"
"05/04/2004","270.69","270.63","270.69","270.63","0.51K","-0.81%"
"02/04/2004","272.89","274.66","274.66","272.89","0.29K","-2.44%"
"01/04/2004","279.71","280.53","280.53","279.71","0.91K","0.82%"
"31/03/2004","277.44","272.92","277.44","272.92","0.80K","1.52%"
"30/03/2004","273.28","274.42","274.42","273.28","0.75K","-0.86%"
"29/03/2004","275.66","278.25","278.25","275.66","1.32K","1.23%"
"26/03/2004","272.30","269.61","272.30","269.61","1.18K","2.79%"
"25/03/2004","264.91","259.23","264.91","259.23","0.93K","2.95%"
"24/03/2004","257.33","255.80","257.33","255.80","1.09K","-0.03%"
"23/03/2004","257.41","259.22","259.22","257.41","1.20K","-1.55%"
"22/03/2004","261.47","263.31","263.31","261.47","0.67K","-0.17%"
"19/03/2004","261.91","261.79","261.91","261.79","0.46K","0.14%"
"18/03/2004","261.54","258.79","261.54","258.79","2.08K","0.32%"
"17/03/2004","260.71","264.02","264.02","260.71","0.54K","-0.91%"
"16/03/2004","263.10","263.58","263.58","263.10","1.44K","-0.53%"
"15/03/2004","264.51","262.42","264.51","262.42","1.06K","0.62%"
"12/03/2004","262.88","263.13","263.13","262.88","0.58K","0.64%"
"11/03/2004","261.22","258.62","261.22","258.62","1.35K","2.25%"
"10/03/2004","255.47","247.79","255.47","247.79","1.52K","-0.33%"
"09/03/2004","256.32","259.29","259.29","256.32","0.78K","-3.21%"
"08/03/2004","264.81","266.21","266.21","264.81","0.57K","-1.02%"
"05/03/2004","267.53","264.18","267.53","264.18","0.96K","0.94%"
"04/03/2004","265.03","268.24","268.24","265.03","0.99K","-1.79%"
